pad_scraped,pad_Neighborhood,pad_Count Listings,pad_Med. Price/mo.,pad_Avg. Price/mo.,pad_Avg. Beds,pad_Med. Price/mo./Bed,pad_Avg. Price/mo./Bed
2015-07-18,Back Bay,4,1975.0,1968.75,0.75,2633.33,2625.0
2015-07-18,Bay Village,3,2700.0,2600.0,1.67,1620.0,1560.0
2015-07-18,Beacon Hill,25,2300.0,2432.0,1.08,2129.63,2251.85
2015-07-18,Brighton,6,2312.5,2475.0,2.17,1067.31,1142.31
2015-07-18,Chinatown,1,2675.0,2675.0,0.0,inf,inf
2015-07-18,Dorchester,4,1712.5,1662.5,0.75,2283.33,2216.67
2015-07-18,Downtown,5,3050.0,3235.0,1.4,2178.57,2310.71
2015-07-18,East Boston,1,1700.0,1700.0,3.0,566.67,566.67
2015-07-18,Fenway,8,3000.0,2931.25,1.88,1600.0,1563.33
2015-07-18,Jamaica Plain,1,3300.0,3300.0,3.0,1100.0,1100.0
2015-07-18,Mission Hill,6,1837.5,1820.83,0.83,2205.0,2185.0
2015-07-18,North End,2,3400.0,3400.0,2.0,1700.0,1700.0
2015-07-18,Roslindale,1,3175.0,3175.0,2.0,1587.5,1587.5
2015-07-18,Roxbury,2,2325.0,2325.0,2.5,930.0,930.0
2015-07-18,South Boston,1,2600.0,2600.0,1.0,2600.0,2600.0
2015-07-18,South Boston Waterfront,6,2687.5,2862.5,0.83,3225.0,3435.0
2015-07-18,South End,2,4100.0,4100.0,1.5,2733.33,2733.33
2015-07-18,West End,1,3475.0,3475.0,1.0,3475.0,3475.0
2015-08-18,Allston,348,2475.0,2637.93,2.64,937.21,998.91
2015-08-18,Back Bay,115,2500.0,2835.22,1.13,2211.54,2508.08
2015-08-18,Bay Village,4,3400.0,3425.0,2.25,1511.11,1522.22
2015-08-18,Beacon Hill,40,2350.0,2408.12,1.1,2136.36,2189.2
2015-08-18,Brighton,431,2400.0,2601.57,2.8,858.42,930.52
2015-08-18,Charlestown,30,2650.0,2915.83,1.5,1766.67,1943.89
2015-08-18,Chinatown,13,3050.0,3188.46,1.54,1982.5,2072.5
2015-08-18,Dorchester,15,2150.0,2126.67,2.4,895.83,886.11
2015-08-18,Downtown,36,3537.5,3683.33,1.28,2768.48,2882.61
2015-08-18,East Boston,20,2525.0,2453.75,2.75,918.18,892.27
2015-08-18,Fenway,110,2350.0,2762.5,1.51,1557.23,1830.57
2015-08-18,Hyde Park,1,2000.0,2000.0,3.0,666.67,666.67
2015-08-18,Jamaica Plain,59,2625.0,2904.24,2.97,885.0,979.14
2015-08-18,Leather District,1,5400.0,5400.0,3.0,1800.0,1800.0
2015-08-18,Longwood Medical Area,2,2587.5,2587.5,1.0,2587.5,2587.5
2015-08-18,Mattapan,2,1512.5,1512.5,1.5,1008.33,1008.33
2015-08-18,Mission Hill,86,3100.0,3289.53,3.08,1006.04,1067.55
2015-08-18,North End,37,2700.0,2848.65,1.7,1585.71,1673.02
2015-08-18,Roslindale,7,2000.0,2100.0,2.29,875.0,918.75
2015-08-18,Roxbury,42,2900.0,2957.74,2.6,1117.43,1139.68
2015-08-18,South Boston,21,3000.0,3266.67,1.62,1852.94,2017.65
2015-08-18,South Boston Waterfront,19,3900.0,4236.84,1.63,2390.32,2596.77
2015-08-18,South End,76,2900.0,3079.61,1.51,1916.52,2035.22
2015-08-18,West End,7,2600.0,2471.43,1.0,2600.0,2471.43
2015-08-18,West Roxbury,8,2050.0,2087.5,2.25,911.11,927.78
2015-09-18,Allston,452,2500.0,2653.54,2.73,916.46,972.75
2015-09-18,Back Bay,157,2500.0,2859.24,1.23,2033.68,2325.91
2015-09-18,Bay Village,10,2700.0,3470.0,1.8,1500.0,1927.78
2015-09-18,Beacon Hill,66,2375.0,2492.05,1.26,1888.55,1981.63
2015-09-18,Brighton,656,2400.0,2592.42,2.81,855.19,923.75
2015-09-18,Charlestown,24,2937.5,2808.33,1.67,1762.5,1685.0
2015-09-18,Chinatown,7,3050.0,3050.0,1.71,1779.17,1779.17
2015-09-18,Dorchester,20,2175.0,2160.0,2.6,836.54,830.77
2015-09-18,Downtown,25,3400.0,3665.0,1.52,2236.84,2411.18
2015-09-18,East Boston,33,2350.0,2404.55,2.82,833.87,853.23
2015-09-18,Fenway,138,2525.0,2729.53,1.62,1562.56,1689.13
2015-09-18,Hyde Park,2,2200.0,2200.0,3.5,628.57,628.57
2015-09-18,Jamaica Plain,82,2700.0,2992.68,3.18,848.28,940.23
2015-09-18,Longwood Medical Area,6,2100.0,2433.33,1.33,1575.0,1825.0
2015-09-18,Mattapan,2,2225.0,2225.0,2.0,1112.5,1112.5
2015-09-18,Mission Hill,103,3100.0,3182.52,3.12,994.7,1021.18
2015-09-18,North End,55,2650.0,2621.82,1.58,1675.29,1657.47
2015-09-18,Roslindale,7,2500.0,2528.57,3.0,833.33,842.86
2015-09-18,Roxbury,51,2900.0,2994.61,2.73,1064.03,1098.74
2015-09-18,South Boston,21,2600.0,2904.76,1.95,1331.71,1487.8
2015-09-18,South Boston Waterfront,12,3450.0,3533.33,1.17,2957.14,3028.57
2015-09-18,South End,116,2700.0,2881.47,1.46,1853.25,1977.81
2015-09-18,West End,5,2500.0,3040.0,0.8,3125.0,3800.0
2015-09-18,West Roxbury,9,1875.0,2111.11,2.33,803.57,904.76
2015-10-18,Allston,428,2500.0,2619.45,2.65,943.56,988.65
2015-10-18,Back Bay,169,2500.0,2963.76,1.24,2011.9,2385.12
2015-10-18,Bay Village,5,3500.0,3820.0,2.0,1750.0,1910.0
2015-10-18,Beacon Hill,75,2500.0,2754.67,1.47,1704.55,1878.18
2015-10-18,Brighton,651,2400.0,2597.04,2.8,858.46,928.94
2015-10-18,Charlestown,25,2900.0,2972.0,1.56,1858.97,1905.13
2015-10-18,Chinatown,11,3050.0,3193.18,1.55,1973.53,2066.18
2015-10-18,Dorchester,32,2175.0,2196.88,2.56,848.78,857.32
2015-10-18,Downtown,43,3400.0,3810.47,1.47,2320.63,2600.79
2015-10-18,East Boston,40,2300.0,2339.38,2.5,920.0,935.75
2015-10-18,Fenway,147,2300.0,2623.98,1.5,1536.82,1753.3
2015-10-18,Jamaica Plain,91,2650.0,2804.95,2.92,906.58,959.59
2015-10-18,Leather District,1,4450.0,4450.0,2.0,2225.0,2225.0
2015-10-18,Longwood Medical Area,4,2100.0,2212.5,1.0,2100.0,2212.5
2015-10-18,Mattapan,3,1800.0,1841.67,2.67,675.0,690.63
2015-10-18,Mission Hill,98,3000.0,3071.68,3.0,1000.0,1023.89
2015-10-18,North End,61,2650.0,2698.77,1.57,1683.85,1714.84
2015-10-18,Roslindale,11,2450.0,2322.73,2.73,898.33,851.67
2015-10-18,Roxbury,67,2800.0,2952.61,2.55,1097.08,1156.87
2015-10-18,South Boston,41,2850.0,2948.17,1.8,1579.05,1633.45
2015-10-18,South Boston Waterfront,21,3575.0,3736.9,1.38,2588.79,2706.03
2015-10-18,South End,109,2800.0,2951.83,1.52,1838.55,1938.25
2015-10-18,West End,5,2600.0,3135.0,1.2,2166.67,2612.5
2015-10-18,West Roxbury,9,1875.0,2111.11,2.11,888.16,1000.0
2015-11-18,Allston,370,2500.0,2616.22,2.62,955.58,1000.0
2015-11-18,Back Bay,154,2600.0,3022.73,1.32,1962.75,2281.86
2015-11-18,Bay Village,5,3500.0,3720.0,1.8,1944.44,2066.67
2015-11-18,Beacon Hill,82,2375.0,2632.62,1.35,1754.5,1944.82
2015-11-18,Brighton,599,2300.0,2486.06,2.64,871.41,941.9
2015-11-18,Charlestown,28,2937.5,3127.68,1.5,1958.33,2085.12
2015-11-18,Chinatown,8,2850.0,2996.88,1.38,2072.73,2179.55
2015-11-18,Dorchester,28,2500.0,2355.36,2.93,853.66,804.27
2015-11-18,Downtown,42,3800.0,3966.67,1.45,2616.39,2731.15
2015-11-18,East Boston,29,2250.0,2235.34,2.38,945.65,939.49
2015-11-18,Fenway,155,2300.0,2559.52,1.45,1584.44,1763.22
2015-11-18,Jamaica Plain,86,2500.0,2617.15,2.7,926.72,970.15
2015-11-18,Leather District,2,2650.0,2650.0,1.5,1766.67,1766.67
2015-11-18,Longwood Medical Area,5,2200.0,2185.0,0.8,2750.0,2731.25
2015-11-18,Mattapan,5,1950.0,1895.0,2.6,750.0,728.85
2015-11-18,Mission Hill,102,2975.0,3016.67,2.92,1018.29,1032.55
2015-11-18,North End,64,2500.0,2584.38,1.52,1649.48,1705.15
2015-11-18,Roslindale,10,2175.0,2172.5,2.2,988.64,987.5
2015-11-18,Roxbury,60,2575.0,2721.25,2.35,1095.74,1157.98
2015-11-18,South Boston,49,2800.0,2778.57,1.78,1577.01,1564.94
2015-11-18,South Boston Waterfront,10,3350.0,3450.0,1.1,3045.45,3136.36
2015-11-18,South End,120,2850.0,3118.12,1.61,1772.02,1938.73
2015-11-18,West End,7,2500.0,2942.86,1.14,2187.5,2575.0
2015-11-18,West Roxbury,9,1800.0,2119.44,2.56,704.35,829.35
2015-12-18,Allston,362,2400.0,2648.96,2.63,913.56,1008.33
2015-12-18,Back Bay,149,2500.0,2859.23,1.16,2153.18,2462.57
2015-12-18,Bay Village,11,2700.0,3279.55,1.55,1747.06,2122.06
2015-12-18,Beacon Hill,73,2300.0,2558.22,1.34,1713.27,1905.61
2015-12-18,Brighton,508,2125.0,2345.32,2.41,883.39,974.98
2015-12-18,Charlestown,27,2900.0,2913.89,1.44,2007.69,2017.31
2015-12-18,Chinatown,8,3725.0,3950.0,1.88,1986.67,2106.67
2015-12-18,Dorchester,24,2250.0,2014.58,2.62,857.14,767.46
2015-12-18,Downtown,40,3212.5,3530.0,1.2,2677.08,2941.67
2015-12-18,East Boston,15,2100.0,2130.0,1.87,1125.0,1141.07
2015-12-18,Fenway,189,2250.0,2501.46,1.34,1680.83,1868.68
2015-12-18,Jamaica Plain,66,2325.0,2430.68,2.48,935.67,978.2
2015-12-18,Longwood Medical Area,6,2162.5,2104.17,0.83,2595.0,2525.0
2015-12-18,Mattapan,3,1475.0,1358.33,1.67,885.0,815.0
2015-12-18,Mission Hill,62,2700.0,2978.63,2.6,1039.75,1147.05
2015-12-18,North End,58,2500.0,2663.36,1.5,1666.67,1775.57
2015-12-18,Roslindale,11,1900.0,1970.45,2.27,836.0,867.0
2015-12-18,Roxbury,67,2700.0,2733.58,2.15,1256.25,1271.88
2015-12-18,South Boston,37,2850.0,2750.0,1.92,1485.21,1433.1
2015-12-18,South Boston Waterfront,10,2950.0,3262.5,1.3,2269.23,2509.62
2015-12-18,South End,129,2700.0,2942.25,1.53,1759.09,1916.92
2015-12-18,West End,7,2300.0,2378.57,0.71,3220.0,3330.0
2015-12-18,West Roxbury,10,1775.0,1810.0,2.1,845.24,861.9
2016-01-18,Allston,422,2600.0,2899.41,2.96,879.17,980.41
2016-01-18,Back Bay,132,2825.0,3268.37,1.41,2004.84,2319.49
2016-01-18,Bay Village,10,3300.0,3687.5,1.7,1941.18,2169.12
2016-01-18,Beacon Hill,86,2575.0,2791.86,1.37,1876.69,2034.75
2016-01-18,Brighton,495,2200.0,2430.05,2.5,878.93,970.84
2016-01-18,Charlestown,21,3100.0,3290.48,1.67,1860.0,1974.29
2016-01-18,Chinatown,14,3525.0,3989.29,1.79,1974.0,2234.0
2016-01-18,Dorchester,35,2200.0,2232.86,2.71,810.53,822.63
2016-01-18,Downtown,45,3550.0,3782.22,1.29,2754.31,2934.48
2016-01-18,East Boston,55,2400.0,2459.55,3.0,800.0,819.85
2016-01-18,Fenway,261,2800.0,2991.09,1.86,1503.7,1606.33
2016-01-18,Hyde Park,4,2000.0,2712.5,1.75,1142.86,1550.0
2016-01-18,Jamaica Plain,100,2500.0,2561.5,2.69,929.37,952.23
2016-01-18,Longwood Medical Area,12,2162.5,2177.08,1.08,1996.15,2009.62
2016-01-18,Mattapan,4,2050.0,2031.25,3.0,683.33,677.08
2016-01-18,Mission Hill,250,3600.0,3714.6,3.57,1008.97,1041.09
2016-01-18,North End,53,2500.0,2819.34,1.72,1456.04,1642.03
2016-01-18,Roslindale,10,2150.0,2255.0,2.8,767.86,805.36
2016-01-18,Roxbury,99,3000.0,3255.05,2.84,1056.94,1146.8
2016-01-18,South Boston,37,2700.0,2833.11,2.11,1280.77,1343.91
2016-01-18,South Boston Waterfront,9,3575.0,4066.67,1.11,3217.5,3660.0
2016-01-18,South End,116,2800.0,3171.98,1.72,1624.0,1839.75
2016-01-18,West End,13,2525.0,3261.54,1.23,2051.56,2650.0
2016-01-18,West Roxbury,9,1950.0,2244.44,2.22,877.5,1010.0
2016-02-18,Allston,894,2800.0,3055.62,3.14,891.45,972.84
2016-02-18,Back Bay,273,2800.0,3220.7,1.35,2077.17,2389.27
2016-02-18,Bay Village,25,3000.0,3128.0,1.48,2027.03,2113.51
2016-02-18,Beacon Hill,125,2600.0,2770.4,1.44,1805.56,1923.89
2016-02-18,Brighton,855,2400.0,2583.92,2.66,903.17,972.38
2016-02-18,Charlestown,51,2825.0,3119.12,1.78,1583.24,1748.08
2016-02-18,Chinatown,30,3400.0,3606.67,1.77,1924.53,2041.51
2016-02-18,Dorchester,102,2300.0,2363.97,2.42,949.8,976.21
2016-02-18,Downtown,93,3300.0,3605.91,1.33,2475.0,2704.44
2016-02-18,East Boston,101,2400.0,2365.59,2.73,878.26,865.67
2016-02-18,Fenway,533,2750.0,3048.5,1.87,1473.12,1633.02
2016-02-18,Hyde Park,7,1800.0,2235.71,2.14,840.0,1043.33
2016-02-18,Jamaica Plain,254,2750.0,2838.29,2.96,928.86,958.68
2016-02-18,Leather District,4,3275.0,3250.0,1.75,1871.43,1857.14
2016-02-18,Longwood Medical Area,16,2600.0,2745.31,1.44,1808.7,1909.78
2016-02-18,Mattapan,9,2300.0,2805.56,2.78,828.0,1010.0
2016-02-18,Mission Hill,548,3400.0,3527.42,3.31,1028.26,1066.79
2016-02-18,North End,106,2600.0,2801.89,1.67,1557.06,1677.97
2016-02-18,Roslindale,20,2125.0,2187.5,2.55,833.33,857.84
2016-02-18,Roxbury,281,2975.0,3109.25,2.82,1054.19,1101.77
2016-02-18,South Boston,105,2800.0,2831.67,2.02,1386.79,1402.48
2016-02-18,South Boston Waterfront,38,3637.5,3934.21,1.53,2383.19,2577.59
2016-02-18,South End,176,3075.0,3360.37,1.81,1701.89,1859.83
2016-02-18,West End,25,2800.0,3087.0,1.52,1842.11,2030.92
2016-02-18,West Roxbury,64,1987.5,2100.78,1.84,1077.97,1139.41
2016-03-18,Allston,1266,2800.0,3042.73,3.1,901.98,980.18
2016-03-18,Back Bay,366,2650.0,3173.5,1.3,2041.89,2445.26
2016-03-18,Bay Village,32,2500.0,2947.66,1.34,1860.47,2193.6
2016-03-18,Beacon Hill,170,2700.0,2928.53,1.52,1772.2,1922.2
2016-03-18,Brighton,1296,2500.0,2702.64,2.77,901.0,974.03
2016-03-18,Charlestown,60,2637.5,2985.0,1.7,1551.47,1755.88
2016-03-18,Chinatown,26,3500.0,3600.96,1.69,2068.18,2127.84
2016-03-18,Dorchester,145,2300.0,2469.66,2.63,875.33,939.9
2016-03-18,Downtown,120,3500.0,3733.54,1.45,2413.79,2574.86
2016-03-18,East Boston,175,2400.0,2448.43,2.86,838.32,855.24
2016-03-18,Fenway,715,2800.0,3073.74,1.88,1488.48,1634.0
2016-03-18,Hyde Park,10,2000.0,2057.5,2.5,800.0,823.0
2016-03-18,Jamaica Plain,320,2700.0,2827.58,2.91,929.03,972.93
2016-03-18,Leather District,6,4350.0,4191.67,2.33,1864.29,1796.43
2016-03-18,Longwood Medical Area,16,2400.0,2498.44,1.38,1745.45,1817.05
2016-03-18,Mattapan,10,2400.0,2972.5,2.9,827.59,1025.0
2016-03-18,Mission Hill,633,3500.0,3560.15,3.35,1043.57,1061.5
2016-03-18,North End,120,2900.0,3200.0,1.97,1474.58,1627.12
2016-03-18,Roslindale,31,2175.0,2229.03,2.52,864.42,885.9
2016-03-18,Roxbury,297,3000.0,3160.86,2.88,1042.11,1097.98
2016-03-18,South Boston,190,2800.0,2832.37,1.97,1418.67,1435.07
2016-03-18,South Boston Waterfront,48,3375.0,3698.96,1.31,2571.43,2818.25
2016-03-18,South End,267,3000.0,3226.31,1.74,1726.29,1856.52
2016-03-18,West End,37,2800.0,3147.3,1.35,2072.0,2329.0
2016-03-18,West Roxbury,82,2187.5,2173.78,1.99,1100.46,1093.56
2016-04-18,Allston,1319,2750.0,2998.58,3.05,900.96,982.4
2016-04-18,Back Bay,388,2725.0,3149.55,1.23,2207.31,2551.2
2016-04-18,Bay Village,31,2800.0,3058.87,1.23,2284.21,2495.39
2016-04-18,Beacon Hill,135,2800.0,3006.67,1.56,1791.47,1923.7
2016-04-18,Brighton,1516,2625.0,2784.45,2.88,910.85,966.18
2016-04-18,Charlestown,63,2700.0,2921.03,1.71,1575.0,1703.94
2016-04-18,Chinatown,26,2862.5,3396.15,1.58,1815.24,2153.66
2016-04-18,Dorchester,148,2600.0,2611.15,2.93,886.64,890.44
2016-04-18,Downtown,102,3237.5,3635.29,1.39,2325.53,2611.27
2016-04-18,East Boston,173,2400.0,2408.53,2.84,843.9,846.9
2016-04-18,Fenway,636,2600.0,2949.72,1.75,1484.38,1684.04
2016-04-18,Hyde Park,14,1800.0,1989.29,2.21,812.9,898.39
2016-04-18,Jamaica Plain,257,2700.0,2798.15,2.91,928.92,962.68
2016-04-18,Leather District,8,4475.0,4393.75,2.25,1988.89,1952.78
2016-04-18,Longwood Medical Area,17,2300.0,2395.59,1.24,1861.9,1939.29
2016-04-18,Mattapan,12,2200.0,2562.5,2.83,776.47,904.41
2016-04-18,Mission Hill,523,3550.0,3518.74,3.28,1081.96,1072.44
2016-04-18,North End,124,2825.0,3237.5,2.03,1390.08,1593.06
2016-04-18,Roslindale,28,2350.0,2273.21,2.75,854.55,826.62
2016-04-18,Roxbury,238,2950.0,3095.48,2.86,1032.5,1083.42
2016-04-18,South Boston,165,2850.0,2910.3,2.02,1412.16,1442.04
2016-04-18,South Boston Waterfront,38,3412.5,3777.63,1.37,2493.75,2760.58
2016-04-18,South End,240,3000.0,3210.0,1.68,1782.18,1906.93
2016-04-18,West End,30,2850.0,3301.67,1.27,2250.0,2606.58
2016-04-18,West Roxbury,67,1900.0,2110.45,1.85,1026.61,1140.32
2016-05-18,Allston,1752,2650.0,2890.07,2.89,915.56,998.5
2016-05-18,Back Bay,497,2650.0,3089.94,1.21,2195.08,2559.5
2016-05-18,Bay Village,39,2300.0,2864.1,1.21,1908.51,2376.6
2016-05-18,Beacon Hill,162,2662.5,2776.7,1.32,2015.54,2101.99
2016-05-18,Brighton,2232,2512.5,2681.16,2.71,926.01,988.17
2016-05-18,Charlestown,66,2837.5,3016.29,1.7,1672.1,1777.46
2016-05-18,Chinatown,31,3400.0,3723.39,1.61,2108.0,2308.5
2016-05-18,Dorchester,190,2500.0,2529.34,2.72,918.76,929.55
2016-05-18,Downtown,138,3212.5,3608.7,1.33,2422.54,2721.31
2016-05-18,East Boston,230,2500.0,2509.24,2.97,843.11,846.22
2016-05-18,Fenway,950,2600.0,2887.42,1.65,1579.28,1753.87
2016-05-18,Hyde Park,11,2200.0,2388.64,2.18,1008.33,1094.79
2016-05-18,Jamaica Plain,344,2762.5,2875.8,2.97,928.93,967.03
2016-05-18,Leather District,7,4500.0,4500.0,2.43,1852.94,1852.94
2016-05-18,Longwood Medical Area,32,2212.5,2428.12,1.16,1913.51,2100.0
2016-05-18,Mattapan,18,2000.0,2141.67,2.94,679.25,727.36
2016-05-18,Mission Hill,682,3350.0,3363.53,3.12,1075.15,1079.49
2016-05-18,North End,183,2800.0,3060.93,1.95,1439.33,1573.46
2016-05-18,Roslindale,33,2400.0,2487.12,2.85,842.55,873.14
2016-05-18,Roxbury,298,2900.0,3085.57,2.87,1010.76,1075.44
2016-05-18,South Boston,178,2850.0,3000.7,2.03,1401.38,1475.48
2016-05-18,South Boston Waterfront,53,3700.0,3748.11,1.47,2514.1,2546.79
2016-05-18,South End,291,3000.0,3190.29,1.63,1837.89,1954.47
2016-05-18,West End,31,2825.0,3242.74,1.19,2366.89,2716.89
2016-05-18,West Roxbury,95,2075.0,2116.58,1.79,1159.56,1182.79
2016-06-18,Allston,1078,2500.0,2698.54,2.57,973.63,1050.95
2016-06-18,Back Bay,412,2675.0,3015.05,1.2,2230.97,2514.57
2016-06-18,Bay Village,40,2200.0,2635.62,1.02,2146.34,2571.34
2016-06-18,Beacon Hill,114,2500.0,2651.32,1.25,1993.01,2113.64
2016-06-18,Brighton,1511,2600.0,2702.51,2.7,961.95,999.88
2016-06-18,Charlestown,50,2762.5,2973.0,1.52,1817.43,1955.92
2016-06-18,Chinatown,38,3175.0,3625.0,1.58,2010.83,2295.83
2016-06-18,Dorchester,101,2375.0,2454.21,2.4,991.22,1024.28
2016-06-18,Downtown,137,3200.0,3527.19,1.34,2395.63,2640.57
2016-06-18,East Boston,123,2600.0,2611.99,3.14,828.5,832.32
2016-06-18,Fenway,793,2550.0,2734.55,1.47,1732.78,1858.18
2016-06-18,Hyde Park,16,1625.0,1840.62,1.62,1000.0,1132.69
2016-06-18,Jamaica Plain,273,2800.0,2997.07,3.06,915.45,979.88
2016-06-18,Leather District,6,3800.0,3712.5,2.33,1628.57,1591.07
2016-06-18,Longwood Medical Area,32,2362.5,2446.09,1.12,2100.0,2174.31
2016-06-18,Mattapan,11,2150.0,2304.55,3.18,675.71,724.29
2016-06-18,Mission Hill,446,3200.0,3164.29,2.89,1106.36,1094.01
2016-06-18,North End,145,2750.0,3018.45,1.92,1434.35,1574.37
2016-06-18,Roslindale,35,2150.0,2344.29,2.54,845.51,921.91
2016-06-18,Roxbury,215,3000.0,3109.3,2.96,1014.15,1051.1
2016-06-18,South Boston,82,3000.0,3043.29,2.12,1413.79,1434.2
2016-06-18,South Boston Waterfront,49,3425.0,3663.78,1.35,2542.8,2720.08
2016-06-18,South End,193,3100.0,3207.51,1.59,1955.23,2023.04
2016-06-18,West End,18,2687.5,2909.72,0.83,3225.0,3491.67
2016-06-18,West Roxbury,79,2300.0,2221.2,1.95,1179.87,1139.45
2016-07-18,Allston,944,2500.0,2694.6,2.57,974.4,1050.25
2016-07-18,Back Bay,395,2700.0,3148.16,1.22,2208.07,2574.59
2016-07-18,Bay Village,36,2300.0,2820.14,1.28,1800.0,2207.07
2016-07-18,Beacon Hill,127,2600.0,2712.8,1.26,2063.75,2153.28
2016-07-18,Brighton,1331,2500.0,2675.39,2.64,947.2,1013.65
2016-07-18,Charlestown,53,2600.0,2752.36,1.34,1940.85,2054.58
2016-07-18,Chinatown,30,2987.5,3319.17,1.37,2185.98,2428.66
2016-07-18,Dorchester,96,2387.5,2421.88,2.46,971.19,985.17
2016-07-18,Downtown,131,3225.0,3493.13,1.31,2456.25,2660.47
2016-07-18,East Boston,105,2500.0,2628.1,3.07,815.22,856.99
2016-07-18,Fenway,691,2500.0,2670.37,1.4,1792.01,1914.13
2016-07-18,Hyde Park,10,1612.5,1610.0,1.6,1007.81,1006.25
2016-07-18,Jamaica Plain,263,2800.0,2905.51,2.94,952.65,988.55
2016-07-18,Leather District,5,2725.0,3155.0,2.2,1238.64,1434.09
2016-07-18,Longwood Medical Area,30,2500.0,2512.5,1.23,2027.03,2037.16
2016-07-18,Mattapan,14,2150.0,2373.21,2.64,813.51,897.97
2016-07-18,Mission Hill,412,3200.0,3161.35,2.92,1097.75,1084.49
2016-07-18,North End,143,2700.0,2960.66,1.86,1451.5,1591.64
2016-07-18,Roslindale,39,2200.0,2345.51,2.69,817.14,871.19
2016-07-18,Roxbury,203,2900.0,3079.8,2.86,1013.25,1076.08
2016-07-18,South Boston,76,3000.0,2989.47,2.07,1452.23,1447.13
2016-07-18,South Boston Waterfront,49,3425.0,3760.71,1.45,2363.73,2595.42
2016-07-18,South End,169,3100.0,3238.91,1.63,1898.19,1983.24
2016-07-18,West End,20,2762.5,3052.5,0.85,3250.0,3591.18
2016-07-18,West Roxbury,91,2325.0,2257.97,2.08,1119.44,1087.17
2016-08-18,Allston,822,2500.0,2726.4,2.62,954.48,1040.92
2016-08-18,Back Bay,337,2700.0,3148.66,1.22,2219.27,2588.05
2016-08-18,Bay Village,19,2100.0,2548.68,1.21,1734.78,2105.43
2016-08-18,Beacon Hill,110,2550.0,2702.05,1.24,2062.5,2185.48
2016-08-18,Brighton,1206,2400.0,2634.74,2.62,917.11,1006.81
2016-08-18,Charlestown,61,2600.0,2818.85,1.38,1888.1,2047.02
2016-08-18,Chinatown,28,2787.5,3131.25,1.32,2109.46,2369.59
2016-08-18,Dorchester,95,2375.0,2392.11,2.44,972.52,979.53
2016-08-18,Downtown,118,3275.0,3623.94,1.35,2430.5,2689.47
2016-08-18,East Boston,104,2500.0,2667.31,2.88,866.67,924.67
2016-08-18,Fenway,532,2400.0,2662.73,1.3,1845.09,2047.07
2016-08-18,Hyde Park,9,2100.0,2286.11,1.78,1181.25,1285.94
2016-08-18,Jamaica Plain,206,2800.0,2880.58,2.94,951.82,979.21
2016-08-18,Leather District,4,3400.0,3475.0,1.5,2266.67,2316.67
2016-08-18,Longwood Medical Area,24,2150.0,2288.54,1.08,1984.62,2112.5
2016-08-18,Mattapan,15,2200.0,2403.33,3.07,717.39,783.7
2016-08-18,Mission Hill,273,3000.0,3028.39,2.73,1100.81,1111.22
2016-08-18,North End,129,2800.0,3063.76,1.95,1439.04,1574.6
2016-08-18,Roslindale,30,2075.0,2161.67,2.57,808.44,842.21
2016-08-18,Roxbury,176,2825.0,3055.68,2.85,990.44,1071.31
2016-08-18,South Boston,84,3012.5,3101.19,2.06,1462.72,1505.78
2016-08-18,South Boston Waterfront,47,3500.0,3778.19,1.49,2350.0,2536.79
2016-08-18,South End,164,3000.0,3137.2,1.61,1863.64,1948.86
2016-08-18,West End,26,2762.5,2946.15,1.08,2565.18,2735.71
2016-08-18,West Roxbury,84,2350.0,2238.69,2.15,1090.61,1038.95
2016-09-18,Allston,668,2400.0,2622.08,2.46,976.97,1067.37
2016-09-18,Back Bay,341,2850.0,3190.25,1.25,2281.34,2553.7
2016-09-18,Bay Village,22,2100.0,2802.27,1.32,1593.1,2125.86
2016-09-18,Beacon Hill,109,2600.0,2708.72,1.23,2114.93,2203.36
2016-09-18,Brighton,1121,2350.0,2585.91,2.55,921.42,1013.92
2016-09-18,Charlestown,75,2600.0,2807.33,1.53,1695.65,1830.87
2016-09-18,Chinatown,23,3125.0,3467.39,1.22,2566.96,2848.21
2016-09-18,Dorchester,86,2300.0,2431.98,2.56,899.09,950.68
2016-09-18,Downtown,128,3462.5,3668.36,1.45,2382.8,2524.46
2016-09-18,East Boston,105,2400.0,2555.95,2.61,919.71,979.47
2016-09-18,Fenway,451,2550.0,2757.82,1.38,1848.95,1999.64
2016-09-18,Hyde Park,15,1850.0,1996.67,1.8,1027.78,1109.26
2016-09-18,Jamaica Plain,230,2700.0,2770.0,2.9,931.03,955.17
2016-09-18,Leather District,8,3450.0,3490.62,1.62,2123.08,2148.08
2016-09-18,Longwood Medical Area,21,2150.0,2352.38,1.1,1963.04,2147.83
2016-09-18,Mattapan,12,2450.0,2495.83,3.33,735.0,748.75
2016-09-18,Mission Hill,235,3000.0,3074.47,2.8,1071.43,1098.02
2016-09-18,North End,114,2850.0,3118.2,2.0,1425.0,1559.1
2016-09-18,Roslindale,39,2200.0,2196.15,2.56,858.0,856.5
2016-09-18,Roxbury,157,2750.0,3002.55,2.73,1008.76,1101.4
2016-09-18,South Boston,90,2975.0,3074.72,1.96,1521.31,1572.3
2016-09-18,South Boston Waterfront,49,3600.0,3724.49,1.41,2556.52,2644.93
2016-09-18,South End,158,3000.0,3224.05,1.61,1866.14,2005.51
2016-09-18,West End,22,2800.0,3034.09,1.18,2369.23,2567.31
